init x,init y,init z,N,dt,elapsed_time_total
2.9000000000000004,2.7,4.3,16500,0.005,0.9538351999999861
beta,sigma,rho,time_elapsed
10.0,2.6666666666666665,6.0,0.1920259000000044
x,y,z
9.045,8.249,18.859
9.005,8.078,18.981
8.959,7.903,19.092
8.906,7.725,19.191
8.847,7.544,19.279
8.782,7.361,19.356
8.711,7.177,19.421
8.634,6.992,19.475
8.552,6.807,19.517
8.465,6.623,19.548
8.373,6.44,19.568
8.276,6.258,19.577
8.175,6.079,19.575
8.07,5.902,19.562
7.962,5.729,19.539
7.85,5.559,19.507
7.735,5.394,19.465
7.618,5.233,19.414
7.499,5.077,19.354
7.378,4.926,19.286
7.255,4.78,19.211
7.131,4.64,19.128
7.006,4.505,19.038
6.881,4.376,18.942
6.756,4.253,18.84
6.631,4.136,18.732
6.506,4.025,18.619
6.382,3.92,18.502
6.259,3.821,18.38
6.137,3.727,18.255
6.016,3.639,18.126
5.897,3.557,17.994
5.78,3.48,17.859
5.665,3.409,17.721
5.552,3.343,17.581
5.442,3.282,17.439
5.334,3.226,17.296
5.229,3.175,17.151
5.126,3.129,17.005
5.026,3.088,16.858
4.929,3.051,16.711
4.835,3.018,16.563
4.744,2.989,16.415
4.656,2.964,16.267
4.571,2.943,16.119
4.49,2.926,15.971
4.412,2.912,15.824
4.337,2.901,15.677
4.265,2.893,15.531
4.196,2.889,15.386
4.131,2.887,15.241
4.069,2.888,15.097
4.01,2.892,14.954
3.954,2.899,14.813
3.901,2.908,14.673
3.851,2.919,14.534
3.804,2.933,14.396
3.76,2.949,14.26
3.719,2.967,14.125
3.681,2.987,13.992
3.646,3.009,13.86
3.614,3.033,13.73
3.585,3.059,13.602
3.559,3.087,13.475
3.535,3.116,13.35
3.514,3.147,13.227
3.496,3.18,13.106
3.48,3.215,12.987
3.467,3.251,12.87
3.456,3.289,12.755
3.448,3.329,12.642
3.442,3.37,12.531
3.438,3.413,12.422
3.437,3.457,12.315
3.438,3.503,12.21
3.441,3.551,12.107
3.446,3.6,12.007
3.454,3.651,11.909
3.464,3.703,11.813
3.476,3.757,11.72
3.49,3.813,11.629
3.506,3.87,11.54
3.524,3.929,11.454
3.544,3.989,11.371
3.566,4.051,11.29
3.59,4.115,11.212
3.616,4.18,11.136
3.644,4.247,11.063
3.674,4.316,10.993
3.706,4.386,10.926
3.74,4.458,10.862
3.776,4.532,10.801
3.814,4.607,10.743
3.854,4.684,10.688
3.896,4.763,10.636
3.939,4.844,10.587
3.984,4.926,10.541
4.031,5.01,10.499
4.08,5.096,10.46
4.131,5.184,10.424
4.184,5.273,10.392
4.238,5.364,10.364
4.294,5.457,10.339
4.352,5.551,10.318
4.412,5.647,10.301
4.474,5.744,10.288
4.538,5.843,10.279
4.603,5.944,10.275
4.67,6.046,10.275
4.739,6.149,10.279
4.81,6.254,10.288
4.882,6.36,10.301
4.956,6.467,10.319
5.032,6.575,10.342
5.109,6.684,10.37
5.188,6.794,10.402
5.268,6.905,10.44
5.35,7.017,10.483
5.433,7.129,10.531
5.518,7.242,10.584
5.604,7.355,10.643
5.692,7.468,10.707
5.781,7.581,10.777
5.871,7.694,10.852
5.962,7.807,10.933
6.054,7.919,11.02
6.147,8.03,11.113
6.241,8.14,11.212
6.336,8.249,11.317
6.432,8.356,11.427
6.528,8.461,11.543
6.625,8.564,11.665
6.722,8.665,11.793
6.819,8.763,11.927
6.916,8.858,12.067
7.013,8.95,12.212
7.11,9.038,12.363
7.206,9.122,12.519
7.302,9.202,12.681
7.397,9.277,12.848
7.491,9.347,13.02
7.584,9.412,13.196
7.675,9.471,13.377
7.765,9.524,13.562
7.853,9.571,13.751
7.939,9.611,13.943
8.023,9.645,14.139
8.104,9.671,14.337
8.182,9.69,14.538
8.257,9.701,14.741
8.329,9.704,14.945
8.398,9.699,15.15
8.463,9.686,15.355
8.524,9.665,15.56
8.581,9.635,15.764
8.634,9.597,15.967
8.682,9.55,16.168
8.725,9.495,16.367
8.764,9.432,16.563
8.797,9.36,16.755
8.825,9.28,16.943
8.848,9.192,17.127
8.865,9.096,17.305
8.877,8.993,17.477
8.883,8.882,17.643
8.883,8.765,17.802
8.877,8.641,17.954
8.865,8.511,18.098
8.847,8.375,18.234
8.823,8.234,18.361
8.794,8.089,18.479
8.759,7.94,18.588
8.718,7.787,18.688
8.671,7.631,18.778
8.619,7.472,18.858
8.562,7.311,18.929
8.499,7.149,18.99
8.432,6.986,19.041
8.36,6.823,19.082
8.283,6.66,19.113
8.202,6.498,19.134
8.117,6.337,19.145
8.028,6.178,19.147
7.936,6.021,19.14
7.84,5.866,19.124
7.741,5.714,19.099
7.64,5.565,19.066
7.536,5.42,19.024
7.43,5.279,18.975
7.322,5.142,18.918
7.213,5.009,18.854
7.103,4.881,18.783
6.992,4.758,18.706
6.88,4.64,18.623
6.768,4.527,18.534
6.656,4.419,18.44
6.544,4.316,18.341
6.433,4.218,18.238
6.322,4.125,18.13
6.212,4.037,18.019
6.103,3.954,17.904
5.996,3.876,17.786
5.89,3.803,17.665
5.786,3.735,17.541
5.683,3.672,17.415
5.582,3.613,17.287
5.484,3.559,17.157
5.388,3.509,17.026
5.294,3.464,16.894
5.202,3.423,16.76
5.113,3.386,16.626
5.027,3.353,16.491
4.943,3.324,16.355
4.862,3.299,16.219
4.784,3.277,16.083
4.709,3.259,15.947
4.636,3.244,15.811
4.566,3.232,15.675
4.499,3.223,15.54
4.435,3.217,15.405
4.374,3.214,15.271
4.316,3.214,15.138
4.261,3.217,15.006
4.209,3.222,14.874
4.16,3.23,14.743
4.114,3.24,14.614
4.07,3.252,14.486
4.029,3.267,14.359
3.991,3.284,14.233
3.956,3.303,14.109
3.923,3.324,13.986
3.893,3.347,13.865
3.866,3.372,13.745
3.841,3.399,13.627
3.819,3.428,13.511
3.799,3.458,13.396
3.782,3.49,13.283
3.767,3.524,13.172
3.755,3.56,13.063
3.745,3.597,12.956
3.738,3.636,12.851
3.733,3.677,12.748
3.73,3.719,12.647
3.729,3.763,12.548
3.731,3.809,12.451
3.735,3.856,12.356
3.741,3.905,12.263
3.749,3.955,12.173
3.759,4.007,12.085
3.771,4.061,11.999
3.786,4.116,11.916
3.802,4.173,11.835
3.821,4.231,11.757
3.842,4.291,11.681
3.864,4.353,11.608
3.888,4.416,11.537
3.914,4.481,11.469
3.942,4.547,11.404
3.972,4.615,11.342
4.004,4.684,11.282
4.038,4.755,11.225
4.074,4.828,11.171
4.112,4.902,11.12
4.152,4.978,11.073
4.193,5.055,11.029
4.236,5.134,10.988
4.281,5.214,10.95
4.328,5.296,10.916
4.376,5.38,10.885
4.426,5.465,10.858
4.478,5.551,10.834
4.532,5.639,10.814
4.587,5.728,10.798
4.644,5.819,10.785
4.703,5.911,10.776
4.763,6.004,10.771
4.825,6.099,10.77
4.889,6.195,10.774
4.954,6.292,10.782
5.021,6.39,10.794
5.089,6.489,10.811
5.159,6.589,10.832
5.23,6.689,10.858
5.303,6.79,10.888
5.377,6.892,10.923
5.453,6.994,10.963
5.53,7.096,11.008
5.608,7.199,11.057
5.688,7.302,11.111
5.769,7.405,11.171
5.851,7.507,11.236
5.934,7.609,11.306
6.018,7.71,11.381
6.103,7.81,11.461
6.188,7.909,11.547
6.274,8.007,11.638
6.361,8.104,11.734
6.448,8.199,11.835
6.536,8.292,11.942
6.624,8.383,12.054
6.712,8.472,12.171
6.8,8.558,12.293
6.888,8.641,12.42
6.976,8.721,12.552
7.063,8.798,12.689
7.15,8.871,12.831
7.236,8.94,12.977
7.321,9.005,13.127
7.405,9.065,13.282
7.488,9.12,13.441
7.57,9.17,13.603
7.65,9.215,13.769
7.728,9.254,13.938
7.804,9.287,14.11
7.878,9.314,14.284
7.95,9.335,14.46
8.019,9.35,14.638
8.086,9.358,14.818
8.15,9.359,14.999
8.21,9.353,15.18
8.267,9.34,15.362
8.321,9.32,15.543
8.371,9.292,15.724
8.417,9.257,15.903
8.459,9.215,16.081
8.497,9.165,16.256
8.53,9.108,16.429
8.559,9.044,16.598
8.583,8.973,16.764
8.603,8.895,16.926
8.618,8.811,17.083
8.628,8.72,17.235
8.633,8.623,17.381
8.632,8.52,17.521
8.626,8.412,17.655
8.615,8.299,17.782
8.599,8.181,17.902
8.578,8.058,18.015
8.552,7.931,18.12
8.521,7.801,18.218
8.485,7.667,18.307
8.444,7.531,18.388
8.398,7.393,18.461
8.348,7.253,18.525
8.293,7.111,18.581
8.234,6.968,18.628
8.171,6.825,18.666
8.104,6.682,18.696
8.033,6.539,18.717
7.958,6.397,18.73
7.88,6.256,18.735
7.799,6.117,18.732
7.715,5.98,18.721
7.628,5.845,18.702
7.539,5.713,18.676
7.448,5.584,18.642
7.355,5.458,18.601
7.26,5.335,18.554
7.164,5.216,18.5
7.067,5.1,18.44
6.969,4.988,18.374
6.87,4.88,18.303
6.77,4.776,18.227
6.67,4.677,18.146
6.57,4.582,18.06
6.471,4.491,17.97
6.372,4.405,17.876
6.274,4.323,17.778
6.176,4.246,17.677
6.08,4.173,17.572
5.985,4.104,17.465
5.891,4.04,17.355
5.798,3.98,17.243
5.707,3.924,17.128
5.618,3.872,17.012
5.531,3.824,16.894
5.446,3.78,16.774
5.363,3.74,16.653
5.282,3.704,16.531
5.203,3.671,16.408
5.126,3.642,16.285
5.052,3.616,16.161
4.98,3.594,16.037
4.911,3.575,15.913
4.844,3.559,15.789
4.78,3.546,15.665
4.718,3.536,15.541
4.659,3.529,15.417
4.602,3.525,15.294
4.548,3.524,15.171
4.497,3.525,15.049
4.448,3.529,14.928
4.402,3.535,14.807
4.359,3.544,14.687
4.318,3.555,14.568
4.28,3.568,14.451
4.244,3.583,14.335
4.211,3.6,14.22
4.18,3.619,14.106
4.152,3.64,13.994
4.126,3.663,13.883
4.103,3.688,13.773
4.082,3.715,13.665
4.064,3.744,13.559
4.048,3.775,13.454
4.034,3.808,13.351
4.023,3.842,13.25
4.014,3.878,13.151
4.007,3.916,13.053
4.002,3.955,12.957
4.0,3.996,12.863
4.0,4.039,12.771
4.002,4.083,12.682
4.006,4.129,12.595
4.012,4.177,12.51
4.02,4.226,12.427
4.03,4.277,12.346
4.042,4.329,12.268
4.056,4.383,12.192
4.072,4.438,12.118
4.09,4.495,12.047
4.11,4.553,11.978
4.132,4.613,11.912
4.156,4.674,11.848
4.182,4.737,11.787
4.21,4.801,11.729
4.24,4.867,11.674
4.271,4.934,11.622
4.304,5.003,11.572
4.339,5.073,11.525
4.376,5.145,11.481
4.414,5.218,11.44
4.454,5.293,11.403
4.496,5.369,11.369
4.54,5.446,11.338
4.585,5.525,11.31
4.632,5.605,11.286
4.681,5.686,11.265
4.731,5.768,11.248
4.783,5.852,11.234
4.836,5.937,11.224
4.891,6.023,11.218
4.948,6.11,11.216
5.006,6.198,11.218
5.066,6.287,11.224
5.127,6.377,11.234
5.19,6.467,11.248
5.254,6.558,11.266
5.319,6.65,11.288
5.386,6.742,11.314
5.454,6.834,11.345
5.523,6.927,11.38
5.593,7.02,11.42
5.664,7.113,11.464
5.736,7.206,11.513
5.81,7.299,11.566
5.884,7.391,11.624
5.959,7.483,11.686
6.035,7.574,11.753
6.112,7.664,11.825
6.19,7.753,11.902
6.268,7.841,11.983
6.347,7.928,12.069
6.426,8.013,12.16
6.505,8.096,12.255
6.585,8.177,12.355
6.665,8.256,12.459
6.745,8.333,12.568
6.824,8.407,12.681
6.903,8.478,12.799
6.982,8.546,12.921
7.06,8.611,13.047
7.138,8.672,13.177
7.215,8.729,13.311
7.291,8.782,13.448
7.366,8.831,13.589
7.439,8.876,13.733
7.511,8.916,13.88
7.581,8.951,14.03
7.65,8.981,14.182
7.717,9.006,14.336
7.781,9.025,14.492
7.843,9.039,14.65
7.903,9.047,14.809
7.96,9.049,14.969
8.014,9.045,15.13
8.066,9.035,15.291
8.114,9.018,15.452
8.159,8.995,15.612
8.201,8.966,15.771
8.239,8.931,15.928
8.274,8.889,16.084
8.305,8.841,16.237
8.332,8.787,16.388
8.355,8.727,16.536
8.374,8.661,16.68
8.388,8.589,16.82
8.398,8.512,16.956
8.404,8.429,17.087
8.405,8.341,17.213
8.402,8.248,17.334
8.394,8.151,17.449
8.382,8.049,17.558
8.365,7.943,17.661
8.344,7.834,17.758
8.318,7.721,17.848
8.288,7.606,17.931
8.254,7.488,18.007
8.216,7.368,18.076
8.174,7.246,18.138
8.128,7.122,18.192
8.078,6.997,18.239
8.024,6.872,18.278
7.966,6.746,18.31
7.905,6.62,18.335
7.841,6.495,18.352
7.774,6.37,18.362
7.704,6.246,18.365
7.631,6.124,18.361
7.556,6.003,18.35
7.478,5.884,18.332
7.398,5.767,18.308
7.316,5.653,18.277
7.233,5.541,18.24
7.148,5.432,18.197
7.062,5.326,18.149
6.975,5.223,18.095
6.887,5.124,18.036
6.799,5.028,17.972
6.71,4.936,17.903
6.621,4.847,17.83
6.532,4.762,17.753
6.444,4.681,17.672
6.356,4.604,17.587
6.268,4.531,17.499
6.181,4.461,17.408
6.095,4.395,17.314
6.01,4.333,17.217
5.926,4.275,17.118
5.843,4.22,17.016
5.762,4.169,16.912
5.682,4.122,16.807
5.604,4.078,16.7
5.528,4.038,16.592
5.454,4.001,16.482
5.381,3.968,16.371
5.31,3.938,16.259
5.241,3.911,16.147
5.174,3.888,16.034
5.11,3.868,15.921
5.048,3.851,15.808
4.988,3.837,15.694
4.93,3.825,15.58
4.875,3.816,15.467
4.822,3.81,15.354
4.771,3.807,15.241
4.723,3.806,15.129
4.677,3.808,15.017
4.634,3.812,14.906
4.593,3.818,14.796
4.554,3.827,14.686
4.518,3.838,14.577
4.484,3.851,14.469
4.452,3.866,14.362
4.423,3.883,14.257
4.396,3.902,14.153
4.371,3.923,14.05
4.349,3.946,13.948
4.329,3.971,13.848
4.311,3.998,13.749
4.295,4.027,13.652
4.282,4.057,13.556
4.271,4.089,13.462
4.262,4.123,13.37
4.255,4.158,13.28
4.25,4.195,13.191
4.247,4.234,13.104
4.246,4.274,13.019
4.247,4.316,12.936
4.25,4.359,12.855
4.255,4.404,12.776
4.262,4.451,12.699
4.271,4.499,12.625
4.282,4.549,12.553
4.295,4.6,12.483
4.31,4.653,12.415
4.327,4.707,12.35
4.346,4.762,12.287
4.367,4.819,12.227
4.39,4.877,12.169
4.414,4.937,12.114
4.44,4.998,12.061
4.468,5.06,12.011
4.498,5.124,11.964
4.529,5.189,11.92
4.562,5.255,11.879
4.597,5.323,11.84
4.633,5.392,11.804
4.671,5.462,11.772
4.711,5.533,11.743
4.752,5.606,11.717
4.795,5.68,11.694
4.839,5.755,11.674
4.885,5.831,11.658
4.932,5.908,11.645
4.981,5.986,11.635
5.031,6.065,11.629
5.083,6.145,11.627
5.136,6.225,11.628
5.19,6.306,11.633
5.246,6.388,11.642
5.303,6.47,11.654
5.361,6.553,11.67
5.421,6.636,11.69
5.482,6.72,11.714
5.544,6.804,11.742
5.607,6.888,11.774
5.671,6.972,11.81
5.736,7.056,11.85
5.802,7.14,11.894
5.869,7.223,11.943
5.937,7.306,11.996
6.005,7.388,12.053
6.074,7.47,12.114
6.144,7.551,12.179
6.214,7.631,12.249
6.285,7.709,12.323
6.356,7.786,12.401
6.428,7.861,12.483
6.5,7.935,12.569
6.572,8.007,12.659
6.644,8.077,12.753
6.716,8.144,12.851
6.787,8.209,12.953
6.858,8.271,13.059
6.929,8.33,13.168
6.999,8.386,13.281
7.068,8.439,13.397
7.137,8.489,13.517
7.205,8.535,13.64
7.272,8.577,13.766
7.337,8.615,13.894
7.401,8.649,14.025
7.463,8.679,14.158
7.524,8.704,14.293
7.583,8.725,14.43
7.64,8.741,14.568
7.695,8.752,14.708
7.748,8.758,14.849
7.798,8.759,14.99
7.846,8.755,15.132
7.891,8.745,15.274
7.934,8.73,15.415
7.974,8.71,15.556
8.011,8.684,15.696
8.045,8.653,15.835
8.075,8.616,15.972
8.102,8.574,16.107
8.126,8.527,16.24
8.146,8.475,16.37
8.162,8.418,16.497
8.175,8.356,16.621
8.184,8.289,16.741
8.189,8.217,16.857
8.19,8.141,16.969
8.188,8.061,17.076
8.182,7.977,17.178
8.172,7.889,17.275
8.158,7.797,17.367
8.14,7.702,17.453
8.118,7.604,17.534
8.092,7.504,17.609
8.063,7.401,17.678
8.03,7.296,17.741
7.993,7.19,17.797
7.953,7.082,17.847
7.909,6.973,17.891
7.862,6.863,17.928
7.812,6.753,17.959
7.759,6.643,17.983
7.703,6.533,18.001
7.645,6.423,18.013
7.584,6.314,18.018
7.52,6.206,18.017
7.454,6.099,18.01
7.386,5.994,17.997
7.316,5.89,17.978
7.245,5.788,17.954
7.172,5.688,17.924
7.098,5.591,17.889
7.023,5.496,17.849
6.947,5.404,17.804
6.87,5.314,17.754
6.792,5.227,17.7
6.714,5.143,17.642
6.635,5.062,17.579
6.556,4.984,17.513
6.477,4.909,17.443
6.399,4.838,17.369
6.321,4.77,17.292
6.243,4.705,17.212
6.166,4.644,17.129
6.09,4.586,17.044
6.015,4.531,16.956
5.941,4.48,16.866
5.868,4.432,16.774
5.796,4.387,16.68
5.726,4.345,16.585
5.657,4.307,16.488
5.59,4.272,16.39
5.524,4.24,16.291
5.46,4.211,16.191
5.398,4.185,16.09
5.337,4.162,15.988
5.278,4.142,15.886
5.221,4.124,15.783
5.166,4.109,15.68
5.113,4.097,15.577
5.062,4.087,15.474
5.013,4.08,15.371
4.966,4.075,15.268
4.921,4.073,15.166
4.879,4.073,15.064
4.839,4.075,14.963
4.801,4.08,14.862
4.765,4.087,14.762
4.731,4.096,14.663
4.699,4.107,14.564
4.669,4.12,14.466
4.642,4.135,14.369
4.617,4.152,14.273
4.594,4.171,14.179
4.573,4.192,14.086
4.554,4.215,13.994
4.537,4.24,13.903
4.522,4.266,13.814
4.509,4.294,13.726
4.498,4.324,13.64
4.489,4.355,13.555
4.482,4.388,13.472
4.477,4.423,13.391
4.474,4.459,13.311
4.473,4.497,13.233
4.474,4.536,13.157
4.477,4.577,13.083
4.482,4.619,13.011
4.489,4.663,12.941
4.498,4.708,12.873
4.509,4.755,12.807
4.521,4.803,12.743
4.535,4.853,12.682
4.551,4.904,12.623
4.569,4.956,12.566
4.588,5.01,12.512
4.609,5.065,12.46
4.632,5.121,12.411
4.656,5.179,12.364
4.682,5.238,12.32
4.71,5.298,12.278
4.739,5.359,12.239
4.77,5.421,12.203
4.803,5.484,12.17
4.837,5.549,12.139
4.873,5.615,12.111
4.91,5.682,12.086
4.949,5.75,12.064
4.989,5.819,12.045
5.03,5.889,12.03
5.073,5.959,12.018
5.117,6.03,12.009
5.163,6.102,12.003
5.21,6.175,12.0
5.258,6.248,12.001
5.308,6.322,12.005
5.359,6.396,12.013
5.411,6.471,12.024
5.464,6.546,12.039
5.518,6.621,12.057
5.573,6.697,12.079
5.629,6.773,12.105
5.686,6.849,12.134
5.744,6.925,12.167
5.803,7.0,12.204
5.863,7.075,12.244
5.924,7.15,12.288
5.985,7.224,12.336
6.047,7.298,12.388
6.11,7.371,12.443
6.173,7.443,12.502
6.236,7.514,12.565
6.3,7.584,12.632
6.364,7.652,12.702
6.428,7.719,12.776
6.493,7.784,12.854
6.558,7.847,12.935
6.622,7.908,13.02
6.686,7.967,13.108
6.75,8.024,13.2
6.814,8.078,13.295
6.877,8.13,13.393
6.94,8.179,13.494
7.002,8.225,13.598
7.063,8.268,13.705
7.123,8.308,13.814
7.182,8.344,13.926
7.24,8.377,14.04
7.297,8.406,14.156
7.352,8.431,14.274
7.406,8.452,14.394
7.458,8.469,14.515
7.509,8.482,14.637
7.558,8.491,14.76
7.605,8.495,14.884
7.65,8.495,15.009
7.692,8.49,15.134
7.732,8.481,15.259
7.769,8.467,15.383
7.804,8.449,15.507
7.836,8.426,15.63
7.866,8.398,15.752
7.893,8.366,15.872
7.917,8.329,15.991
7.938,8.288,16.107
7.956,8.242,16.221
7.97,8.192,16.333
7.981,8.138,16.442
7.989,8.08,16.548
7.994,8.018,16.65
7.995,7.952,16.748
7.993,7.882,16.843
7.987,7.809,16.933
7.978,7.733,17.019
7.966,7.654,17.101
7.95,7.572,17.178
7.931,7.487,17.25
7.909,7.4,17.317
7.884,7.311,17.379
7.855,7.22,17.435
7.823,7.128,17.486
7.788,7.034,17.532
7.75,6.939,17.572
7.709,6.843,17.607
7.666,6.747,17.636
7.62,6.651,17.659
7.572,6.555,17.677
7.521,6.459,17.689
7.468,6.363,17.696
7.413,6.268,17.698
7.356,6.174,17.694
7.297,6.081,17.685
7.236,5.989,17.671
7.174,5.899,17.652
7.11,5.81,17.628
7.045,5.723,17.6
6.979,5.638,17.567
6.912,5.555,17.53
6.844,5.474,17.488
6.776,5.396,17.442
6.707,5.32,17.392
6.638,5.247,17.339
6.568,5.176,17.282
6.498,5.108,17.222
6.429,5.043,17.158
6.36,4.981,17.091
6.291,4.921,17.022
6.222,4.864,16.95
6.154,4.81,16.875
6.087,4.759,16.798
6.021,4.711,16.719
5.956,4.666,16.638
5.892,4.624,16.555
5.829,4.585,16.47
5.767,4.548,16.384
5.706,4.514,16.297
5.646,4.483,16.208
5.588,4.455,16.118
5.531,4.429,16.028
5.476,4.406,15.937
5.422,4.386,15.845
5.37,4.368,15.753
5.32,4.353,15.66
5.272,4.34,15.567
5.225,4.33,15.474
5.18,4.322,15.381
5.137,4.316,15.288
5.096,4.313,15.195
5.057,4.312,15.102
5.02,4.313,15.01
4.985,4.316,14.918
4.952,4.321,14.827
4.92,4.328,14.736
4.89,4.337,14.646
4.862,4.348,14.557
4.836,4.361,14.469
4.812,4.376,14.382
4.79,4.393,14.296
4.77,4.412,14.211
4.752,4.433,14.127
4.736,4.455,14.044
4.722,4.479,13.962
4.71,4.505,13.882
4.7,4.532,13.803
4.692,4.561,13.725
4.685,4.592,13.649
4.68,4.624,13.575
4.677,4.658,13.502
4.676,4.693,13.431
4.677,4.73,13.362
4.68,4.768,13.294
4.684,4.807,13.228
4.69,4.848,13.164
4.698,4.89,13.102
4.708,4.934,13.042
4.719,4.979,12.984
4.732,5.025,12.928
4.747,5.073,12.875
4.763,5.122,12.824
4.781,5.172,12.775
4.801,5.223,12.728
4.822,5.275,12.684
4.845,5.329,12.642
4.869,5.384,12.603
4.895,5.44,12.566
4.922,5.497,12.532
4.951,5.555,12.5
4.981,5.614,12.471
5.013,5.674,12.445
5.046,5.735,12.421
5.08,5.797,12.4
5.116,5.859,12.382
5.153,5.922,12.367
5.191,5.986,12.355
5.231,6.051,12.346
5.272,6.116,12.34
5.314,6.182,12.337
5.357,6.248,12.337
5.402,6.315,12.34
5.448,6.382,12.346
5.495,6.45,12.355
5.543,6.518,12.367
5.592,6.586,12.383
5.642,6.654,12.402
5.693,6.722,12.424
5.744,6.79,12.45
5.796,6.858,12.479
5.849,6.926,12.511
5.903,6.993,12.547
5.958,7.06,12.586
6.013,7.126,12.629
6.069,7.192,12.675
6.125,7.257,12.724
6.182,7.321,12.777
6.239,7.384,12.833
6.296,7.446,12.892
6.354,7.507,12.955
6.412,7.566,13.021
6.47,7.624,13.09
6.528,7.68,13.162
6.586,7.734,13.237
6.643,7.786,13.315
6.7,7.836,13.396
6.757,7.884,13.48
6.813,7.93,13.567
6.869,7.973,13.656
6.924,8.014,13.748
6.978,8.052,13.842
7.032,8.087,13.938
7.085,8.119,14.036
7.137,8.148,14.136
7.188,8.174,14.238
7.237,8.196,14.342
7.285,8.215,14.447
7.332,8.23,14.554
7.377,8.242,14.662
7.42,8.25,14.771
7.462,8.254,14.88
7.502,8.255,14.99
7.54,8.252,15.1
7.576,8.245,15.21
7.609,8.234,15.32
7.64,8.219,15.429
7.669,8.2,15.537
7.696,8.177,15.644
7.72,8.15,15.75
7.741,8.119,15.855
7.76,8.084,15.958
7.776,8.045,16.059
7.789,8.002,16.158
7.8,7.956,16.254
7.808,7.906,16.348
7.813,7.853,16.439
7.815,7.797,16.527
7.814,7.737,16.611
7.81,7.674,16.692
7.803,7.609,16.769
7.793,7.541,16.842
7.78,7.47,16.911
7.764,7.397,16.976
7.746,7.322,17.037
7.725,7.245,17.093
7.701,7.167,17.145
7.674,7.087,17.192
7.645,7.006,17.235
7.613,6.924,17.273
7.579,6.841,17.306
7.542,6.757,17.334
7.503,6.673,17.358
7.462,6.589,17.377
7.418,6.505,17.391
7.372,6.421,17.4
7.324,6.337,17.405
7.275,6.254,17.405
7.224,6.172,17.4
7.171,6.091,17.391
7.117,6.011,17.378
7.062,5.932,17.36
7.006,5.854,17.338
6.948,5.778,17.312
6.89,5.704,17.282
6.831,5.631,17.248
6.771,5.56,17.21
6.71,5.491,17.169
6.649,5.424,17.124
6.588,5.36,17.076
6.527,5.298,17.025
6.466,5.238,16.971
6.405,5.18,16.914
6.344,5.125,16.854
6.283,5.072,16.792
6.222,5.022,16.727
6.162,4.974,16.66
6.103,4.929,16.591
6.044,4.886,16.52
5.986,4.846,16.447
5.929,4.808,16.373
5.873,4.773,16.297
5.818,4.74,16.22
5.764,4.71,16.142
5.711,4.682,16.063
5.66,4.657,15.983
5.61,4.634,15.902
5.561,4.614,15.82
5.514,4.596,15.737
5.468,4.58,15.654
5.424,4.567,15.57
5.381,4.556,15.486
5.34,4.547,15.402
5.3,4.54,15.318
5.262,4.535,15.234
5.226,4.532,15.15
5.191,4.532,15.066
5.158,4.534,14.983
5.127,4.538,14.9
5.098,4.544,14.818
5.07,4.551,14.736
5.044,4.56,14.655
5.02,4.571,14.575
4.998,4.584,14.495
4.977,4.599,14.416
4.958,4.615,14.338
4.941,4.633,14.261
4.926,4.653,14.185
4.912,4.674,14.11
4.9,4.697,14.037
4.89,4.722,13.965
4.882,4.748,13.894
4.875,4.776,13.825
4.87,4.805,13.757
4.867,4.836,13.691
4.865,4.868,13.626
4.865,4.901,13.563
4.867,4.936,13.501
4.87,4.972,13.441
4.875,5.009,13.383
4.882,5.048,13.327
4.89,5.088,13.273
4.9,5.129,13.22
4.911,5.171,13.169
4.924,5.215,13.12
4.939,5.26,13.073
4.955,5.306,13.029
4.973,5.353,12.987
4.992,5.401,12.947
5.012,5.45,12.909
5.034,5.5,12.873
5.057,5.551,12.84
5.082,5.603,12.809
5.108,5.656,12.781
5.135,5.71,12.755
5.164,5.765,12.732
5.194,5.821,12.711
5.225,5.877,12.693
5.258,5.934,12.677
5.292,5.992,12.664
5.327,6.05,12.654
5.363,6.109,12.646
5.4,6.168,12.641
5.438,6.228,12.639
5.478,6.288,12.64
5.518,6.349,12.644
5.56,6.41,12.651
5.602,6.471,12.661
5.645,6.532,12.673
5.689,6.593,12.688
5.734,6.654,12.706
5.78,6.715,12.727
5.827,6.776,12.751
5.874,6.837,12.778
5.922,6.897,12.808
5.971,6.957,12.841
6.02,7.017,12.877
6.07,7.076,12.917
6.12,7.134,12.96
6.171,7.191,13.006
6.222,7.247,13.054
6.273,7.302,13.105
6.324,7.356,13.159
6.376,7.409,13.216
6.428,7.461,13.276
6.48,7.511,13.339
6.532,7.56,13.405
6.583,7.607,13.473
6.634,7.652,13.544
6.685,7.695,13.617
6.736,7.736,13.693
6.786,7.775,13.771
6.835,7.812,13.851
6.884,7.846,13.933
6.932,7.878,14.017
6.979,7.907,14.103
7.025,7.934,14.191
7.07,7.958,14.28
7.114,7.979,14.371
7.157,7.997,14.463
7.199,8.012,14.556
7.24,8.024,14.65
7.279,8.033,14.745
7.317,8.039,14.841
7.353,8.041,14.937
7.387,8.04,15.033
7.42,8.036,15.13
7.451,8.028,15.226
7.48,8.017,15.322
7.507,8.002,15.418
7.532,7.984,15.513
7.555,7.962,15.607
7.575,7.937,15.7
7.593,7.909,15.791
7.609,7.877,15.881
7.622,7.842,15.969
7.633,7.804,16.055
7.642,7.763,16.139
7.648,7.719,16.22
7.652,7.672,16.299
7.653,7.622,16.375
7.651,7.57,16.448
7.647,7.515,16.518
